question,views,posted
What is the annual fee structure of B.Des in Lovely Professional University?,52,6 years ago
I want to change my branch from computer science to bio technology. How are the placements for biotechnology in LPU?,95,6 years ago
Which is the best engineering course that I should pursue from LPU among civil engineering and CSE?,61,6 years ago
Can I get admission in Harvard or Cambridge University to pursue MBA after completing B.Tech from LPU?,213,6 years ago
I want to take admission in LPU for food technology. Can I get all the necessary details? How can I apply?,186,6 years ago
How can I get admission in LPU? I am in 2nd year of Diploma.,30,6 years ago
Will I be able to get a job if I pursue B.Tech in CSE from LPU and perform well in all the semesters?,67,6 years ago
My daughter scored 89.2% with PCB in 12th from KV 3BRD AF Stn chd. She has not given any CET. Can she get admission in LPU?,69,6 years ago
How to join Indian Air Force as I am a student of B.Tech mechanical in Lovely Professional University?,70,6 years ago
How many students are there in LPU for CSE?,160,6 years ago
How can I became a scientist in ISRO after completing B.Tech CSE from Lovely Professional University?,52,6 years ago
What is the scope of B.Tech in LPU for IT branch?,105,6 years ago
After BA should i do msc it ir database and networking cource for better sallery package and better future in life?,140,6 years ago
Does LPU accept IB curriculum in 12 standard for 21 out of 45 diploma awards for 24 points?,66,6 years ago
Which one is better for M.Tech among IITs and LPU?,58,6 years ago
Is there GATE coaching near LPU for CSE students?,295,6 years ago
"Can I get the semester wise syllabus for MBA in IB of LPU, Punjab?",52,6 years ago
Does LPU offer BMS (Bachelor of Management Studies)?,281,6 years ago
I passed 12th in 2015 and getting admission in LPU for B.Tech CS. Should I go for it or try for JEE Mains 2017?,667,6 years ago
What is total fee to pursue MBA IT in LPU?,115,6 years ago
Can I get additional scholarship on the basis of my result of any semester in LPU?,49,6 years ago
Will ICAR visit for recruitments in LPU?,78,6 years ago
How can I get admission in LPU or Oriental Institute of Science and Technology for ECE branch?,48,6 years ago
Is spending money by studying in lovely professional university is worth or studying M.s in USA is worth???  Which will be a better option??,149,6 years ago
Will there be a scope of MBA in hospital management if done through distance education?,226,6 years ago
When will the entrance exam of LPU conducted? What is the fee structure for the same?,76,6 years ago
"Shall I pursue B.Sc nursing from CMC, Vellore or B.Pharma from LPU?",78,6 years ago
Is one seater hostel available in LPU?,199,6 years ago
Which institute is better to pursue MBS: LPU or IMS Ghaziabad?,454,6 years ago
Can I get Government job after passing Microbiology honars? It not then plz tell me can I got job of good salary after passing Microbiology?,359,6 years ago
Which are the best colleges in Uttarakhand for pursuing MBA in agriculture business management?,79,6 years ago
Does Amity and LPU participate in JEE Mains counselling?,265,6 years ago
What is fees structure of LPU for PhD Ortho...After mpt ortho.And What is the procedure for admission in phd ...,128,6 years ago
Can I get education loan in 12th as I have got 58.8% to pursue BHMCT from LPU Jalandhar?,104,6 years ago
How I can get admission in LPU in PhD Ortho after MPT? What is procedure of PhD (Ortho)?,80,6 years ago
Which is better among two year drop + NIT-Allahabad and one year drop + LPU?,92,6 years ago
Which course is better among B.Tech and B.Tech honors?,56,6 years ago
I discontinued degree at bsc(mpc-1) first year now can I join in bsc(agriculture) at lpu?,230,6 years ago
Is LPU good to pursue PhD in Orthodontics after completing MPT?,103,6 years ago
How can I get admission in LPU to pursue B.Tech as I secured 968 marks out of 1000 in intermediate? I am a resident of Hyderabad.,65,6 years ago
Does LPU have any distance learning centre in Aligarh for MBA?,312,6 years ago
I have a 55% in BCA ... & I would to study MCA In Lovely professional university .. Is that possible ?,174,6 years ago
"Can I get the contact details of LPU, Vijaywada?",86,6 years ago
Can I get direct admission in LPU for B.Sc?,442,6 years ago
"Which college is better for MMS among SRM, Chennai and LPU?",127,6 years ago
Am I eligible for government jobs in Telangana after studying in LPU?,53,6 years ago
Can I get admission in LPU for BAMS? What is the fee structure? How can I apply for it? Will I get placement after completing this course?,1700,6 years ago
How much is the tuition fee of LPU?,170,6 years ago
"Can I know the number of study centres LPU, SMU and Symbiosis have in India for MBA?",195,6 years ago
Which branch offers more opportunities in LPU? What are the chances that one would place after completing this course from this college?,153,6 years ago
What is the fees structure in LPU? How are the placements?,85,6 years ago
Am I eligible to do MCA from Canada after completing BCA (3-year degree course) from LPU?,644,6 years ago
Is integrated B.Tech + M.Tech in computer science engineering offered by LPU a valid course?,85,6 years ago
What is its fee structure? Does this college offer fee reimbursement? I am a resident of Hyderabad & want to do B.Tech course from LPU.,71,6 years ago
How to get admission in LPU for automobile + MBA course?,157,6 years ago
What is the lowest salary package offered to the BHMCT or BBA and MBA graduates of LPU?,453,6 years ago
How would be the atmosphere in LPU for Telugu speaking non-local guy?,79,6 years ago
Can I get direct admission in LPU in the second year of engineering after completing my Diploma? What is the fee structure for the same?,925,6 years ago
Can I know about the administration of LPU?,91,6 years ago
"Which course is better to opt from LPU, Jalandhar: B.Com, mass media or business studies?",138,6 years ago
What qualifications will be required at the time of placements during B.Pharma? Will 12th results be kept in consideration?,150,6 years ago
Can you please tell me the fee structure for B.Tech in LPU along with the scholarship details?,102,6 years ago
What is the average salary of a person who has studied B.Pharm and M.Pharm from LPU?,130,6 years ago
"Does LPU's distance education have any value in the market? If not, which is a better university to study the same in Ludhiana?",102,6 years ago
Do I need coaching for any programming language? I want to take admission in LPU for B.Tech in CSE.,41,6 years ago
How can I get admission in this college for M.Tech? I have not given GATE and have done B.Tech in mechanical engineering.,93,6 years ago
What can I do after completing distance MBA from LPU?,145,6 years ago
Which is the best to choose among degree with defence training and engineering from LPU?,79,6 years ago
What is the scope of hospital management in LPU and what is the highest and lowest package offered in LPU?,80,6 years ago
Can I pursue my higher studies in Canada?,165,6 years ago
Can I pursue B.Ed from LPU through distance mode? I have done my B.Tech ECE with 76% and currently working as a SLA in a government school.,101,6 years ago
Can I pursue MBA in marketing from LPU?,88,6 years ago
What annual salary can a student get who has done MBA from a private college like LPU?,80,6 years ago
Shall I pursue CSE from LPU or mechanical from LNMIIT? The mechanical branch started in 2013 in LNMIIT.,106,6 years ago
Is LPU good for tourism management?,136,6 years ago
Is Lovely Professional University good for dual degree in mechanical engineering?How is its placement?,140,6 years ago
What is the fee for M.Sc pdcs combination? I m open national player of baseball game play from M.P.,67,6 years ago
How many marks do I need to score in IPE in order to get admission in LPU without paying any donation?,164,6 years ago
What will be the average package of a CSE graduate (LPU) if he studies hard and gets good grades?,138,6 years ago
Can I get admission in LPU without writing GATE? I have done B.Tech from a GTU affiliated college with 75% marks.,48,6 years ago
What kind of package is offered after M.Tech In IT from LPU?,137,6 years ago
Should I opt for single specialisation in MBA or dual specialisation course as I'll be doing it from LPU?,70,6 years ago
Can I get admission in LPU to pursue the 2nd year of BBA?,110,6 years ago
When will the classes for the 1st year of B.Tech CSE begin in LPU?,100,6 years ago
Is it possible to take admission in LPU? Does it provides good education or not? Can you tell me about its fee (B.Sc Honours)?,85,6 years ago
Can I drop one year and can get admission next year in any university like LPU?,61,6 years ago
How can I join this college for hotel management?,187,6 years ago
Can I take admission in LPU for pursuing PGDBM course?,179,6 years ago
Where and what kind of jobs can I get jobs after completing this course?,257,6 years ago
Can you suggest a good private college for M.Sc in agriculture except LPU?,125,6 years ago
"What type of marking is followed in LPU, relative marking or absolute marking in the end semester examination?",163,6 years ago
What is the fee for BHMCT course at LPU?,319,6 years ago
Which course is better among integrated engineering and 4 year engineering + 2 years of MBA?,94,6 years ago
Can I take admission in LPU for BA? I got an aggregate of 79.8% in science.,95,6 years ago
Which affordable courses can I pursue? When will LPU NEST be conducted? I have scored 70% in 12th (commerce) from CBSE board.,57,6 years ago
Is Lovely Professional University a good option for BBA LLB?,650,2 years ago
Can two different degrees be pursued with distance mode? Can I apply for MBA through distance mode from LPU? Is that possible?,114,6 years ago
Will job opportunities increase if I pursue B.Tech (CSE) + MBA integrated course from LPU or any other university?,80,6 years ago
Which other subjects do we have to take if I do B.Sc with mathematics honors from LPU?,69,6 years ago
Is it a good decision to take admission in LPU for architecture course? I am presently in 12th standard.,235,6 years ago
What is the fee structure of distance BCA in LPU?,186,6 years ago
Can I get job opportunities in private banks after completing Distance MBA from LPU?,609,6 years ago
I have qualified LPUNEST 2017. What will be the fee for MBA in sales and marketing at LPU?,90,6 years ago
Can you suggest some colleges for B.Tech in Pune and Mumbai? I've completed my Diploma from MSBTE with an aggregate of 68% marks.,202,6 years ago
Am I eligivle to pursue M.Sc. in Mathematics in Lovely Professional University with 54 % marks in B.Sc?,77,6 years ago
What is the difference between MBA finance and MBA financial market? Is it easy to take admission in Lovely Professional University?,280,6 years ago
Which basic topics should I clear before joining M.Sc. in IT at LPU?,151,6 years ago
Are LPUNEST and CLAT both required to get admission in LPU for law? What rank do I need to get in CLAT to get admission in LPU?,300,6 years ago
Can I complete MBA in hospital management? I completed my PGDBM in HR in 2012.,116,6 years ago
Can I pursue both the degrees through distance mode? Can I pursue PGDBM from LPU?,104,6 years ago
On which basis do you provide scholarships to lateral entry students? Is it on the basis of class 12th scores or scores in college?,64,6 years ago
Is it worth to pursue aeronautical engineering in LPU?,62,6 years ago
Is LPU offering distance MBA?,223,6 years ago
Which is the best course for a science student among BBA and BBA (Hons.)?,137,6 years ago
Doing MCA (lateral entry) from LPU (distance mode) is a good idea for government jobs?,263,6 years ago
Can I change my branch allotted by LPU from ME to CSE?,395,6 years ago
What is the placements scope for B.Sc in forensic Science in lpu jalandar?,238,6 years ago
How is LPU for pursuing Bachelor's degree course?,133,6 years ago
Should I appear for CAT exam 2017 or pursue MBA from LPU after completing B.Com?,120,6 years ago
Does LPU offer a course in  operation management?,85,6 years ago
Does LPU charge any extra fee during the placements?,53,6 years ago
Is it a good choice to pursue integrated M.Tech (B.Tech+M.Tech) from LPU? What are the pros and cons of the same?,165,6 years ago
Can I pursue robotics engineering from LPU?,275,6 years ago
Can we get admission from AET vocational course for automobile engineering?,220,6 years ago
Which university is better for Diploma in mechanical engineering among YMCA University and LPU?,96,6 years ago
What should I do for a better future? I am a 3rd year student of mechanical engineering with a CGPA of 7 from LPU.,54,6 years ago
Can I apply here for Diploma? I am from Nepal.,57,6 years ago
Shall I take admission in Lovely Professional University? I did my Diploma in electronics from a private institute in 2015 with 70%.,46,6 years ago
How can I prepare of LPU entrance exam?,70,6 years ago
"Do VIT, SRM and LPU offer admissions through defense quota?",239,6 years ago
What is the fee for pursuing CSE from LPU?,90,6 years ago
Can I appear for the exam of LPU in July and submit my forms till September end if I have got a compartment in 12th?,77,6 years ago
Which exams do a diploma student needs to qualify for getting admission in LPU?,87,6 years ago
What percentage do I need in EEE in order to get a monthly salary of 70000 INR? I belong to OBC category.,125,6 years ago
Can I pursue MBA abroad after completing BBA (Hons) from LPU? Can I opt for any specialisation in MBA?,132,6 years ago
Which branch has the highest cut-off for B.Tech admission in LPU?,83,6 years ago
Can I pursue MBA abroad after completing BBA from LPU?,122,6 years ago
Sir I have not appeared for LPUNEST. so what I have to do for admission in LPU for B.Sc  or diploma in airlines,67,6 years ago
Which is best option B.Tech + MBA or B.Tech+ M.Tech? Which degree have more chance of placement with good salary?,158,6 years ago
When is the last date to apply for B.Sc in agriculture in LPU?,98,6 years ago
Can I pursue MBA abroad after completing BBA (Honors) from LPU without having any work experience?,108,6 years ago
What is the difference between BBA and BBA (Hons.)? Which one should I pursue from LPU among these two?,130,6 years ago
Can I pursue any specialisation course abroad after completing BBA honors from LPU?,104,7 years ago
"Can I pursue BCA (Hons.) from LPU, Jalandhar? I have completed my 12th in arts stream with 62.92%.",88,6 years ago
I have done my 10+3 Diploma in management from LPU. Which are some good colleges that I can join for Bachelor of mass media?,124,6 years ago
How many seats are there for this course in this college?,137,7 years ago
How many seats are there for this course?,361,7 years ago
Can I get direct admission in Lovely Professional University to pursue the second year of BBA?,135,7 years ago
Can I get admission in this college for B.Sc in airlines and tourism? I did my schooling from an open board.,132,7 years ago
Which branch in MBA will suit best for a student with 60% in BBM? How much will be the overall fees for the two year program?,286,7 years ago
Can I pursue the 2nd year of B.Tech in Techno India after completing the 1st year of B.Tech in LPU?,167,7 years ago
Can I get admission in the 2nd year of B.Tech in WBUT after completing the 1st year of B.Tech in LPU?,168,7 years ago
How should I plan academic year for studies and examinations? Can you provide the model papers for the MET and ETE examination?,71,7 years ago
Is CAT compulsory for taking admission in LPU or LPUNEST will do for 2016-18 batch?,375,7 years ago
Can you tell me about the LPU's current situation?,202,7 years ago
Can I get admission in this college? I have scored 45% in class 12th.,65,7 years ago
What salary package can I expect if I score 7 CGPA in CS?,65,7 years ago
What are the hostel charges for 4 seater?,100,7 years ago
What is the semester fees for Diploma in computer science & how much fee do have to give in advance?,39,7 years ago
What is the fee structure including hostel charges? I have scored 84.6% in class 12th.,49,7 years ago
What is the fee structure including hostel and food charges?,152,7 years ago
What is the fee structure including hostel and food charges?,83,7 years ago
What is the fee structure including hostel and mess facility?,199,7 years ago
Will I face any problem to get LPU as I am weak in spoken English?,150,7 years ago
How can I face the interview? What type of questions can be asked during the interview?,263,7 years ago
What is the fee structure for engineering?,84,7 years ago
Lpu jalandhar is offering one year pgdbm diploma in distance education. will it be valid in place of mba or should i opt any other college,89,7 years ago
What is the total number of seats for MBA? Do you provide 100% placements? How are the studies and faculties?,51,7 years ago
What are the events organized apart from studies?,54,7 years ago
"Is the fee of Rs.23,700 for 1 year or for the whole course?",47,7 years ago
Can you give me information about admission procedure in pune through mht CET and JEE Mains,181,7 years ago
Is it worth to take admission for CSE branch with education loan? Can I pay the education loan after completing 4 years course?,72,7 years ago
What is difference between MBA and MBA IT ?,161,7 years ago
How many students are there in 1 class at LPU?,69,7 years ago
How many seats are available in CSE for 1st year?,80,7 years ago
Can anyone tell me the total fee I will have to pay for four year in lpu including hostel and mess fee..,350,7 years ago
How can I join this college?,39,7 years ago
Which field is better for me? What is the fee structure? How can I take admission? I have scored 93% in class 12th.,43,7 years ago
"What is the difference between students taking admission in phase 1a, 1b and phase 2? Is there many campuses for CSE?",107,7 years ago
How is the placement for CS branch? Is it worth to take CS branch at LPU?,40,7 years ago
Mujhe computer  science  padhna  hai uske Liye kya achaa hai?? Isbar  hm  12 ka exam  passs  kiye  hai  math  se,235,7 years ago
Does LPU student’s loses their job after 6 months of probation period?,69,7 years ago
"Can I get admission here with 782 marks in class 12th? If yes, what would be the total fees including the course fee and residence charges?",72,7 years ago
Can I take admission through distance education? I have won gold medals in yoga championship on national level.,111,7 years ago
How is the faculty for B.Tech in CS at LPU? What is the placement record for CS branch?,36,7 years ago
What is the average package offered for MBA in finance at Lovely Professional University?,217,7 years ago
How is the faculty and studies at LPU for B.Tech in mechanical?,59,7 years ago
What is eligibility criteria and placement record of this college?,40,7 years ago
How are the placements in Lovely Professional University for MBA in Finance?,149,7 years ago
Can I get a seat? I have scored 57 marks in JEE mains.,84,7 years ago
Am I eligible to get admission? My predicted score in mains is 56.,84,7 years ago
Is there any way to get a seat? I have recently attempted for the JEE mains but couldn’t qualify. I got 80% in class 12th.,45,7 years ago
What is the fee structure for MBA? What are you reviews about this college? Can I get campus placement?,65,7 years ago
"hi..I am sakib from dhaka,bangladesh..how much fees is needed to complete bba(it) in your university including accommodatioan.",58,7 years ago
I got selected in lpu;SRM;gitam and icfai Hyd .Which college should I choose.,441,7 years ago
What is the free structure of Lovely Professional University?,69,7 years ago
Is doing bsc hotel management from LPU is good for me with 54.12% in 12 science,98,7 years ago
Can I take admission in LPU with 50 marks in jee main n 61% in cbse class 12th?,168,7 years ago
Which companies come for campus recruitment? Is Google or any other leading companies a recruiter of LPU?,30,7 years ago
How many students have taken admission from Andra Pradesh?,21,7 years ago
When the qualifying examination will be held?,17,7 years ago
What is the placement record of last year?,22,7 years ago
Can I get admission in LPU for CSE or IT through JEE mains counseling?,349,7 years ago
"Plz do suggest my your expert advise,among this 4 which university is best for MBA. LPU,punjab>TLU moradabad>JLU,Bhopal>invertis U, Bareilly",57,7 years ago
Can I get admission for integrated MBA in marketing? I am a science student from Jharkhand board.,27,7 years ago
What is LPUNEST? How can I qualify for it? What is the pattern of this paper? Is only NCERT sufficient or not?,288,7 years ago
"By clearing LPUNEST exam, will I definitely get admission in LPU?",93,7 years ago
Which college is better for engineering between NIT and LPU?,73,7 years ago
Can I get LPU with 54.12% in board reply soon. CSE branch,37,7 years ago
"I need help, which college is overall better by placement,faculty,extra curricular activities between 2colleges""IPS jaipur"" & LPU,panjab",55,7 years ago
Is it worth to pursue B.Tech in CS from this college? What is the placement record?,37,7 years ago
Does you provide good placement opportunities? What is the average package offered?,32,7 years ago
"Is lpu a good university for btech cse? I would like to join in lpu with btech integrated I.e., 4 yr btech+1 yr mtech. Is it a right choice?",172,7 years ago
Which is the best college for aeronautical engineering LPU - Jalandhar or MVJ college - Bangalore?,147,7 years ago
Is it worth to pursue BBA + MBA program from LPU?,62,7 years ago
Can anyone help me ? That I am  just pass BCA from Kolkata where to do MCA ...I am thinking to do from Bangalore or LPU ..,43,7 years ago
How can I get admission in LPU? I have not appeared for any entrance exam.,60,7 years ago
What is the fee structure for BCA in Lovely Professional University?,71,7 years ago
Fee of btech mechanical in Lovely professional university?,59,7 years ago
How much percentile should I score to get admission in LPU?,99,7 years ago
Can i join in lpu for m.tech in structural engineering (civil engg. specification). Suggest me some best universties in india for structural,96,7 years ago
Does TCS recruit MBA students from LPU? What are the average number of students selected in TCS? I have scored 87 percentile in CMAT?,189,7 years ago
Is it tough to get admission in LPU?,221,7 years ago
Very much confused should I go for lpu or Chitkara taking both both as priorities and need cse branch suggest any other univers if available,56,7 years ago
What is the fee for LPU university?,154,7 years ago
"Hello, I am planning to join LPU for my MBA so can anybody suggest if I have made the right choice?",43,7 years ago
How can I get admission? I am a student of BBA from LPU distance education.,96,7 years ago
Is it worth to pursue CS from LPU? What is the fee structure including hostel and mess charges? What is the placement record?,200,7 years ago
What is the fee structure for B. Arch in LPU and KS School of architecture?,107,7 years ago
"Which is the best college among Ajay Kumar Garg Engineering College, Maharaja Agrasen Institute of Technology, LPU and SRM - NCR?",406,7 years ago
"Sir i am in a great stress to enter a college. my options are LPU or AMITY NOIDA , GALGOTIAS UNIVERSITY ? WHICH ONE WOULD BE BETTER.?",122,7 years ago
How can I get admission in Lovely professional University to pursue MBA? Do they provide loan facilities too?,90,7 years ago
Is it worth to join LPU? I have scored 3888 rank in LPU.,87,7 years ago
I got some scholarship at lpu and even cleared jee mains so I should look colleges in UP as I live here or go lpu,48,7 years ago
Is it possible to get direct admission in this university? I got 85% in class 12th exams.,43,7 years ago
Can I take admission in LPU on the basis of my board marks in this year 2016?,39,7 years ago
How to take admission in LPU for BBA and MBA?,40,7 years ago
"Which is the best university amongst LPU and Amity, Jaipur for BSc in animation?",107,7 years ago
How is the environment in LPU? I have scored 984 rank in LPUNEST and 91% in class 12th. I have opted for CSE.,43,7 years ago
"Which is the best college and why- SRM, GITAM, Alliance and LPU?",476,8 years ago
Can I get a government job after completing mechanical engineering from LPU?,37,7 years ago
What is the fee structure? Can I get admission with 83 marks in JEE mains?,33,7 years ago
How is LPU to pursue integrated B.Tech and MBA course?,78,7 years ago
What is total fees of lpu for 4 years b.tech course including hostel charges?,1400,8 years ago
How are the placements in 2016 and which field in MBA has been provided the best placement?,24,7 years ago
Will south Indian students face any problem in getting admission to this college?,25,8 years ago
Can I pursue M.Sc in agriculture from Germany after completing my B.Sc in agriculture from Lovely Professional University?,87,8 years ago
Can LPU turn out to be a fake university in the future?,533,8 years ago
"what was the fee in lovely professional university ,per year , how to apply for that , I want to write a entrance exam for that ?",45,8 years ago
LPU is best for which courses,34,8 years ago
Can you mention the direct contact no. of the admission office of Lovely Professional University (LPU)?,180,7 years ago
Is lpu is good for b.tech in IT stream???,56,8 years ago
If i get 98% in+2 can i gett admission in lpu punjabwith out any entrance tests ? Is lpu gud,29,8 years ago
How much does it cost to complete MBA in LPU? I need fee structure. Do I have to give any entrance exam to get admission?,63,8 years ago
Is it worth to pursue distance MBA from LPU?,213,8 years ago
Can I apply for Bachelors of journalism from LPU while waiting for my 12th results?,81,8 years ago
I have done BBA from LPU with above 50%. Should I pursue MBA from a private college or go for CAT coaching?,51,8 years ago
"How to get admission for MSc Physics in LPU, Punjab? What is the eligibility criteria and which exam is conducted for the same?",99,8 years ago
I have completed my B.Tech with a CGPA of 7.14 in mechanical engineering and a GRE score of 303. Can I get admission in LPU?,107,8 years ago
Which are the government engineering colleges I can get admission other than LPU or Amity?,96,8 years ago
Which university is better to pursue B.Com (Honors) amongst DAV University Jalandhar or Lovely Professional University?,2300,2013-04-24 10:06:03
I have completed my M.Sc IT from distance learning centre of LPU. I couldn't get any job. Which course should I pursue to get a job?,85,8 years ago
Is there any scope of MA (Education) distance course from LPU to make career in teaching field?,137,8 years ago
Is there any distance education program at LPU for law after Post-Graduation?,94,8 years ago
