question,views,posted
Which branch of engineering should I pursue? Which branch has better job prospects?,65,a year ago
Should I go for Diploma in civil engineering?,61,a year ago
Is LPU a good college for doing BHM (hotel management)?,26,a year ago
"Which one should I prefer for B.Com Lovely Professional University or Loyola College (LC, Chennai) and why?",39,a year ago
"Is it better to join MBA in Lpu Punjab I wanna take mba(ib) ,what about the placements.",104,a year ago
"Which is the best university for CSE, LPU or Sathyabama?",28,a year ago
"Which is a better university to pursue CSE, LPU or Modi University?",241,2 years ago
Which course should I choose after mechanical engineering in B.Tech among M.Tech and MBA?,66,a year ago
Which branch of engineering has a better scope among EEE and ECE?,44,a year ago
Why is the fee more for MBA in LPU and less for BBA+MBA integrated course? What is the difference between them?,29,a year ago
Is LPU University good for gaming and VFX course?,12,a year ago
How is LPU for B.Tech in CSE?,59,2 years ago
When will the admission start in LPU for fashion design?,25,2 years ago
Is there good placement in CSE branch at LPU?,44,2 years ago
Which is a better university Amity or LPU?,67,2 years ago
"Which is a better university for CSE: SRM, Chennai or Lovely Professional University?",73,2 years ago
Will there be maths in the BBA entrance exam conducted by LPU?,153,2 years ago
Can I join LPU for my MBA? I am a student of B.Sc in biotechnology from Andhra Pradesh.,167,2 years ago
"Get all details of Exam like Previous Years Question Papers, Results, Online Exam, Syllabus, Admit card, pattern etc. On TuteeHUB. Com.",73,2 years ago
What is the global scope with high packages for students studying in B.A. Journalism & Mass Communication at LPU?,51,2 years ago
"Can you tell me about the fee structure, distance, hostel life education, syllabus and faculty members in LPU?",46,a year ago
"What are the better career options available for B.A. Hons students in LPU in comparison to other universities like Amity, SRM, DU etc.",35,2 years ago
Can I get an admission in LPU on the basis of 962 marks in IPE Andhra Pradesh board exams?,108,a year ago
Which branch of engineering is having more scope among EEE and civil engineering?,27,a year ago
Which is a better option for MBA among Lovely Professional University and Doon Business School?,135,2 years ago
What is the fees for MBA IB at LPU per annum?,119,2 years ago
Is LPU good for mechanical engineering?,20,2 years ago
In January JEE Mains I got 92.96 percentile under OBC category. If my percentile increase in April attempt should I go for LNMIT or LPU?,8,a year ago
Is LPU worth joining?,171,2 years ago
"Which is the best college for BBA among LPU and Prestige, Indore?",52,2 years ago
Which university is good for MBA: Lovely Professional University or Amity University and why?,91,2 years ago
Which are the best biology courses offered in LPU?,696,2 years ago
Are engineering admissions open for this year?,134,2 years ago
"Which is the best university to pursue MBA, Amity University, Noida or LPU?",67,2 years ago
Can I get a seat in LPU based on JEE score in aerospace? My score in JEE Mains is 55.72775.,25,2 years ago
"Which college is good for MBA amongst LPU, IMED Pune, IPS Jaipur and Yashaswi's IIMS in terms of placement, faculty, sports and internship?",94,2 years ago
"Which is the best university to pursue B.Sc. (Hons) in chemistry, LPU, Sharda University, Galgotias University or KR Mangalam?",84,a year ago
Which is better for CSE: LPU or NIT Srinagar/Manipur/Meghalaya or Sikkim Agartala?,101,2 years ago
Are lateral entries supported in LPU?,23,2 years ago
Which is a better option for MBA among Lovely Professional University and Sharda University?,31,2 years ago
What are the various courses/programmes offered at LPU?,137,2 years ago
"Sir, how are the job prospects for a law student who has passed out from LPU? What is the highest and average salary for BBA LL.B student?",156,2 years ago
Which is better for B.Tech- LPU or MSRIT?,384,2 years ago
"My percentage only 49%,  can I get admission in LPU?",394,2 years ago
Is GMAT valid in LPU? What is the graduation percentage required for the MBA programme at LPU?,14,a year ago
"Which is the best college for civil engineering- LPU, Galgotiyas and SRM?",61,2 years ago
"I need some help with admissions in LPU University, Punjab.",90,2 years ago
Fashion design LPU se karne k liye entrance mein kya ayega iske liye. Please btaiye.,11,a year ago
If I qualify JEE and LPU NEST will I get Rs 3 Lacs from Lovely Professional University?,67,2 years ago
How is the placement assistance of LPU for B.Tech in IT?,127,a year ago
What is the average package offered for CSE?,99,2 years ago
Which one should I choose between Manav Rachna and LPU?,34,2 years ago
"Which is a better college to pursue CSE among VIT, LPU, RVCE, SRM and KIIT?",1700,2 years ago
Which is better for CSE LPU or sathyabama university?,865,2 years ago
Is LPU faculty highly qualified as compared to other colleges?,36,2 years ago
Is LPU good for MCA placement?,94,2 years ago
Is LPU a good university to opt for B.Sc. Agriculture?,57,2 years ago
Should I pursue BBA from Lovely Professional University? Is it good for this course?,46,2 years ago
What are the job opportunities after completing B.Sc in agriculture from LPU?,269,2 years ago
Which one is better for CSE among IEM-Kolkata and LPU?,105,2 years ago
Is it good to pursue MBA from Lovely Professional University?,239,2 years ago
Is LPU a good option for civil engineering?,57,2 years ago
To which university tier does Chandigarh University and LPU belong to? What is their rank in India?,55,2 years ago
What's the benefit of pursuing B.Tech CSE from LPU?,119,2 years ago
"Which college is best to pursue MBA among SRM, LPU, Amritha and D.Y Patil, Pune?",312,2 years ago
What is the procedure for admission in MBA from LPU?,30,2 years ago
Can I get admission in LPU for MBA as I have got 48% in my graduation? Is it possible?,415,2 years ago
Does LPU have a chance of getting ICAR?,128,2 years ago
What are the marks required for getting CSE in LPU?,130,2 years ago
In lpu is there any uniform for B Tech CSE?,437,2 years ago
What is the procedure for getting direct admission in LPU? I have scored 62% in 12th and 78% in graduation.,129,2 years ago
How are placements in LPU for fashion designing?,28,2 years ago
Which one should I prefer for B.Com: Christ University or Lovely Professional University and why?,206,2 years ago
"Which is the best college to pursue B.Tech in CSE, LPU, SRM or CGC?",43,2 years ago
Which of these is better: B.Tech in CSE from Lovely Professional University or BE in CSE from Chandigarh University (CU)?,199,2 years ago
Is LPU the right option for CSE?,137,2 years ago
Is LPU the best for computer science engineering?,192,2 years ago
I got 95.94 percentile in JEE Mains can I get seat in Lpu university.,304,2 years ago
"Should I opt for CSE in LPU or pursue ECE from Oriental Institute of Science and Technology, Bhopal?",349,2 years ago
Is it compulsory to appear for CAT/MAT/GMAT to get admission in LPU?,35,2 years ago
"Which is a better college to pursue B.Tech in mechanical engineering through lateral entry, LPU, ACET or MIT ADT-Pune.",47,2 years ago
"I need some help with admissions in LPU University, Punjab.",14,a year ago
Is LPU good for B.Tech CSE?,130,2 years ago
How to take admission in Lovely Professional University for B.A. Journalism? I am from Hyderabad.,46,2 years ago
Is lpu best for pursing MBA. ?,155,2 years ago
"Which college should I go for B.Tech CSE? I am confused between LPU, Amity and Graphic Era.",212,2 years ago
Can I pursue M.A. In psychology in LPU? Can I get good job opportunities after pursuing this course in LPU?,72,2 years ago
I need to join lateral entry B.Tech. I wish to join Lpu university. Do u support ME? My Diploma % is 85 and 10th class % is 90.,36,2 years ago
Which university is much better for M.Sc. In hotel management: Chandigarh University or LPU?,236,2 years ago
"I have seen so may students from LPU, Every one is happy with their institution. How they can maintain their students happy and comfortable?",256,2 years ago
What is the procedure to get admission in LPU for B.Com?,78,2 years ago
Which is better for B.Tech computer Science Chitkara University or Chandigarh University?,89,2 years ago
Is LPU a good college for engineering?,38,2 years ago
What is the eligibilty criteria of B.Arch?,63,2 years ago
Which university is better for pursuing B.Tech: LPU or GITAM?,355,2 years ago
"How are the placements in Lovely Professional University, Admission Office for B.Tech chemical engineering?",37,2 years ago
"Which is the best university for B.Tech CS in LPU, Chandigarh University & Chitkara University (Patiala)?",60,2 years ago
Which college is better to pursue B.Sc. In CS?,62,2 years ago
What is the fee structure of LPU for B.Tech (CSE)?,45,2 years ago
How is the placement assistance of LPU for MBA?,31,2 years ago
I got 138 marks in LPU NEST. Am I eligible for aerospace engineering in LPU University?,72,2 years ago
Does Lovely Professional University offers B.J. M. C. course? How is the placement?,30,2 years ago
Can I do B.Tech from LPU after Diploma and what is the eligibility criteria after Diploma?,83,2 years ago
With 49.04 percentage Can anyone get admission in LPU in M.A. Psychology If her marks in B.A. In Psychology are 56 percent?,37,a year ago
Will I be eligible to pursue BBA from LPU if I have less than 40% in class 12th?,56,2 years ago
What is the fee structure for Indian students in LPU?,51,2 years ago
How are the placements and internship for B.J. M. CAT LPU?,43,2 years ago
"Is sound engineering (undergraduate) course available in LPU? If yes, can you tell me the duration, fee structure and other details?",346,2 years ago
Which college among LPU and BVP is better in terms of placement for CS branch?,47,2 years ago
Is GMAT valid in LPU? What is the graduation percentage required for the MBA programme at LPU?,23,2 years ago
What is placement record of LPU for B.J. M. C. course? I have got 75% in 12th PCB.,30,2 years ago
Which one is best among Chandigarh University and Chitkara University for B.Sc. In hotel management?,25,2 years ago
Is interview compulsory for B.Tech admission in lpu after LPU-NEST exam.,865,2 years ago
Is the course in BBA at CU good? How is it compared to LPU?,347,a year ago
What is the specialty of Lovely Professional University?,90,2 years ago
What do you think about LPU University?,86,2 years ago
Does LPU provide good quality food in hostel?,86,2 years ago
I have tried for LPU admission for the year 2019 and when I see the fees on Shiksha it's around 4.48 lakhs & LPU brochure it is 6.4 lakhs.,137,2 years ago
"Which college is better for BBA amongst NCU, LPU and Sharda?",25,2 years ago
Lpu MBA fees structure.,66,2 years ago
If a student score 90% or above in +2 cbse board exam. Is it compulsory for him to  give entrance test to get admission in Btech in LPU,233,2 years ago
Which is the best option for CSE: LPU or Amrita?,28,2 years ago
What are the best things about LPU?,114,2 years ago
"Which is better among LPU, Chandigarh University and Chitkara University for B.Tech in CSE?",61,2 years ago
I got 82 present in 12th and did not qualify JEE Mains. Any chances of getting admission?,220,2 years ago
Is LPU best for MBA?,388,2 years ago
How can I get admission in B.Sc. Forensic Science at LPU? What is the benefit of this course in terms of job opportunities?,75,2 years ago
Can I get admission in Lovely Professional University?,153,2 years ago
What is average package of LPU in B.Tech?,95,2 years ago
Does LPU offer direct admission for MBA?,40,2 years ago
Fee structure of LPU university?,120,2 years ago
"I got 93 percentile in Jan JEE Mains and will try to increase the percentile in April but if it does not increase, will I get LPU or LNMIT?",400,2 years ago
Which is better for fashion design: Amity University or LPU?,34,2 years ago
Does AIFD has a better fashion design course than LPU? Which college has high fees?,16,2 years ago
Is LPU a better option for agriculture?,113,2 years ago
For B.Tech CSE in LPU which laptop should I carry or buy? I don't understand which one is best for it.,378,2 years ago
"I need some help with admissions in LPU University, Punjab.",45,2 years ago
How is Lovely Professional University (LPU) for a B.Tech and its placements?,85,2 years ago
For MBA which university is better LPU or. CU.,106,2 years ago
Which is better to pursue CSE: CU or LPU?,52,2 years ago
Is LPU recognised by ICAR and UGC?,87,2 years ago
"Which is a better university to pursue CSE, LPU or Modi University?",75,2 years ago
"Which university is better for IB among Amity, Raipur and LPU?",108,2 years ago
Can I get admission for MCA course? I have done BCA through correspondence from LPU and have not appeared for any entrance exam.,50,2 years ago
Is LPU the best for doing MBA?,409,2 years ago
If I fail in my additional subject will I be eligible to take admission in LPU for B.Sc. Agriculture?,24,2 years ago
If I take admission in May with 10000 fees and any cause I will not be able to take admission after 12th result then can I get my money back,60,2 years ago
What are the rules and regulations for the girls hostel in LPU?,479,2 years ago
Which is a better institute among LPU and DIT?,59,2 years ago
I got 59.80%. Can I get admission in LPU for B.Com Hons.?,208,2 years ago
Which is the better option for MBA: CU or LPU?,103,2 years ago
"Which college is better amongst LPU, Thapar and SRM for B.Tech in computer Science engineering?",42,2 years ago
What are the job opportunities after completing B.Sc. In agriculture from LPU?,37,2 years ago
I have 64 marks in JEE and 85% in class 12 by CBSE board. Can I take admission in any eeingeniering colleges for CSE.,34,2 years ago
Can I join now? I couldn't complete my Bachelor's degree due to some financial circumstances.,119,2 years ago
"Which is a better university to pursue CSE, Amity University-Noida or LPU?",86,2 years ago
What is eligibility to join MBA in LPU?,77,2 years ago
Which is the best college among LPU and SRM for CSE 2017 batch?.,273,2 years ago
How can I get admission in LPU to pursue B.Tech in CSE?,58,2 years ago
How to get admission in Lovely Professional University for BCA programme?,39,2 years ago
What is the eligibility criteria for M.Sc. Physics in LPU?,51,2 years ago
Is LPU good for mechanical engineering?,63,2 years ago
How is placement for Kashmir students in lpu. ?,14,2 years ago
Is Andhra Pradesh students who studying B.Tech in LPU will get scholarship or not?,69,2 years ago
Shall I prefer LPU for M.Pharma. Does it have good placement record with better packages in pharmaceutical sciences?,16,2 years ago
"My profile: 10th-85%, and 12th(PCM)-58%. Can I get admission in LPU for B.Tech?",343,2 years ago
Is GMAT valid in LPU? What is the graduation percentage required for the MBA programme at LPU?,345,2 years ago
"Which is a better college to pursue hotel management, LPU or CU?",176,2 years ago
Can I join in LPU and taking CSE group.,167,2 years ago
Which is a better option among University of Petroleum and Energy Studies and Lovely Professional University?,61,2 years ago
Should I go to LPU or Chandigarh University?,77,2 years ago
I applied for BBA international finance in LPU how can I be sure that I will get seat there?,16,2 years ago
What is the annual fee for B.Tech in LPU?,410,2 years ago
"Do I pay the whole fees in one installment at Lovely Professional University, Admission Office for BA in journalism and mass communication?",1000,2 years ago
Can I take re admission in lpu?,208,2 years ago
Can I get good salary package as compared to my friends after completing CSE from LPU?,14,2 years ago
How is LPU in terms of placements?,191,2 years ago
Yes I need help about B.Sc. Economics at LPU.,30,2 years ago
"Which is a better institute to pursue MBA, LPU or IIM?",57,2 years ago
Which is better for B.Tech in CSE (honors) among LPU and Chandigarh University?,132,2 years ago
"Which is the best college for B.Tech in mechatronics among LPU, Chandigarh University, Maharishi Markandeshwar University, Mullana, Ambala?",510,2 years ago
Is LPU a good college for B.Tech (CSE)?,425,2 years ago
What is the required score in class 12th (PCM) to get admission in LPU?,128,2 years ago
Which is the better university in terms of placement and infrastructure Chandigarh University or LPU?,78,2 years ago
How is the faculty in LPU for Science courses?,64,2 years ago
Is it possible for me to apply for LPUNEST if I am currently studying in 12th grade?,224,2 years ago
What is the eligibility criteria to get admission in LPU and how are the placements for B.Tech and M.Tech?,253,2 years ago
"Which university is better for B.Tech and having good placements: Lovely Professional University, Amity University, & SRM University, Delhi?",37,2 years ago
Which MBA specialisation got high packages in lpu.,100,2 years ago
"How is LPU for MBA? Is it a good option? How is it in terms of fee, campus and placement?",259,2 years ago
"Which business school is best in terms of placements, Amity Noida or LPU Punjab?",452,2 years ago
"Which college is better, LPU Phagwara or Shiv Nadar University for a B.Tech in CSC?",76,2 years ago
How can I get admission in LPU?,16,2 years ago
"Hi Sakshi, is it a good college for MBA in finance in terms of placement?",237,2 years ago
Which university offers better curriculum LPU or Chitkara?,166,2 years ago
How are placements nd salary packages?,272,2 years ago
Which college is better for B.Tech in CSE among LPU and Poornima University?,67,2 years ago
What is the procedure for admission if LPU-NEST is not given?,283,2 years ago
I've passed senior secondary in 2018 in humanities with 70%marks can I apply for the admissions now..?,313,2 years ago
I got 85% in Class 12 exam and JEE percentile 88.8 can I get admission in lpu.,264,2 years ago
"Is LPU or D.Y Patil Vidyapeeth, Pune good for MBA?",479,2 years ago
Is there any entrance test required for getting admission in LPU?,314,2 years ago
